"","street1","accidents","lon","lat"
"1404","GABRIEL-MAX-STR. / GRÜNBERGER STR.",3,13.4588309,52.5114349
"1405","GABRIEL-MAX-STR. / WÜHLISCHSTR.",1,13.45862,52.5110001
"1406","GALENUSSTR.",2,13.428585,52.582049
"1407","GALENUSSTR. / KLAUSTALER STR.",1,13.4197888,52.5790201
"1408","GALENUSSTR. / PASEWALKER STR.",1,13.4287968,52.5816179
"1409","GALLWITZALLEE",1,13.3468252,52.4291988
"1410","GALLWITZALLEE / KAMERADENWEG",1,13.3461433,52.4340599
"1411","GANGHOFERSTR. / KARL-MARX-STR. / RICHARDSTR. / WERBELLINSTR. / ALFRED-SCHOLZ-PLA",3,13.4379586,52.478904
"1412","GARDESCHÜTZENWEG / GELIEUSTR. / HINDENBURGDAMM",1,13.3154901,52.4496136
"1413","GARTENFELDER STR.",2,13.2437385,52.5439407
"1414","GARTENFELDER STR. / PAULSTERNSTR.",2,13.247002,52.5441061
"1415","GARTENFELDER STR. / SAATWINKLER DAMM / GARTENFELDER BRÜCKE",2,NA,NA
"1416","GARTENPLATZ / GARTENSTR.",1,13.382379,52.5377104
"1417","GARTENSTR.",5,13.3855255,52.5350334
"1418","GARTENSTR. / INVALIDENSTR.",2,13.3897412,52.531748
"1419","GARTENSTR. / MÜGGELHEIMER STR.",1,13.5785287,52.4438771
"1420","GARTENSTR. / SCHRÖDERSTR.",1,13.3918961,52.530058
"1421","GARTENSTR. / TELTOWER DAMM",1,13.2589182,52.4318553
"1422","GARTENSTR. / TORSTR. / KLEINE HAMBURGER STR.",1,13.393833,52.528534
"1423","GÄRTNERSTR. / GROßE-LEEGE-STR.",1,13.5006903,52.5470886
"1424","GÄRTNERSTR. / MARZAHNER STR. / RHINSTR.",2,13.521039,52.546386
"1425","GÄRTNERSTR. / OSTPREUßENDAMM / SIEMENSSTR.",1,13.3271648,52.4399493
"1426","GÄRTNERSTR. / SIMPLONSTR. / MODERSOHNSTR.",1,13.4595464,52.5080477
"1427","GÄRTNERSTR. / WÜHLISCHSTR.",4,13.4599792,52.5089806
"1428","GARZAUER STR.",1,13.5718972,52.5271166
"1429","GARZAUER STR. / GARZAUER STR.",1,13.5718972,52.5271166
"1430","GASTEINER STR.",1,13.3232377,52.487432
"1431","GATOWER STR.",2,13.1800874,52.5048922
"1432","GATOWER STR. / HEERSTR.",2,13.1962203,52.513049
"1433","GEHRENSEESTR.",1,13.5191476,52.5532939
"1434","GEHRENSEESTR. / WOLLENBERGER STR.",1,13.5118334,52.5507279
"1435","GEHRINGSTR.",1,13.4655815,52.562447
"1436","GEHRINGSTR. / ROELCKESTR.",3,13.4593201,52.5627664
"1437","GEIBELSTR. / URBANSTR.",2,13.4058734,52.4935548
"1438","GEISBERGSTR.",1,13.3397705,52.4975718
"1439","GEISBERGSTR. / NÜRNBERGER STR. / SCHAPERSTR. / SPICHERNSTR.",2,13.3343345,52.4985609
"1440","GEISENHEIMER STR. / SÜDWESTKORSO",1,13.3161907,52.4699779
"1441","GEIßLERPFAD / HECKERDAMM",2,13.2798021,52.5410141
"1442","GELFERTSTR.",1,13.2778932,52.4551175
"1443","GELLERTSTR. / RADICKESTR.",1,13.5460988,52.4347679
"1444","GENSINGER STR. / ALT-FRIEDRICHSFELDE / GENSINGER BRÜCKE",1,13.5268892,52.5128498
"1445","GENSLERSTR.",2,13.4990217,52.5393888
"1446","GENTER STR.",1,13.3545941,52.5468085
"1447","GENTER STR. / LÜDERITZSTR. / SEESTR.",3,13.3545941,52.5468085
"1448","GENTER STR. / TRIFTSTR.",2,13.3589474,52.5439299
"1449","GENTHINER STR.",1,13.3593527,52.5034155
"1450","GENTHINER STR. / KURFÜRSTENSTR.",2,13.3581801,52.5010353
"1451","GEORG-BENJAMIN-STR.",1,13.5020263,52.6284969
"1452","GEORGENSTR.",1,13.3898833,52.5199369
"1453","GEORG-KNORR-STR. / FRANK-SCHWEITZER-STR. / GEORG-KNORR-PLATZ / WIESENBURGER WEG",1,13.5356012,52.5399301
"1454","GEORG-LÖWENSTEIN-STR. / HAUPTSTR.",1,13.4885374,52.4950133
"1455","GERAER STR.",1,13.3352088,52.4210829
"1456","GERAER STR. / ZERBSTER STR.",1,13.3364428,52.4214106
"1457","GERICHTSTR.",2,13.3706269,52.54457
"1458","GERICHTSTR. / HOCHSTR. / NEUE HOCHSTR.",1,13.3764057,52.5430755
"1459","GERICHTSTR. / MÜLLERSTR. / TRIFTSTR. / MAX-JOSEF-METZGER-PLATZ",3,13.3639837,52.544544
"1460","GERICHTSTR. / REINICKENDORFER STR.",3,13.3701013,52.5447
"1461","GERLINGER STR.",1,13.4302094,52.4145943
"1462","GERLINGER STR. / CHRISTIAN-HENKEL-STR.",1,13.4302094,52.4145943
"1463","GERLINGER STR. / WARMENSTEINACHER STR.",1,13.4258774,52.4136309
"1464","GERMANIASTR.",1,13.3993651,52.4645473
"1465","GERMANIASTR. / KOMTURSTR. / OBERLANDSTR.",1,13.4009408,52.4636689
"1466","GERMERSHEIMER PLATZ",1,13.1872008,52.5447501
"1467","GERSDORFSTR.",1,13.3722484,52.4464442
"1468","GERVINUSSTR.",1,13.3019303,52.5034713
"1469","GERVINUSSTR. / HEILBRONNER STR. / HOLTZENDORFFSTR. / KRACAUERPLATZ",2,13.2962278,52.5022163
"1470","GERVINUSSTR. / LEWISHAMSTR. / MOMMSENSTR.",3,13.3044188,52.5036613
"1471","GESCHWISTER-SCHOLL-STR.",1,13.391797,52.5210748
"1472","GEUSENSTR. / TÜRRSCHMIDTSTR.",1,13.4796271,52.5033958
"1473","GIERKEZEILE",2,13.3027186,52.5160008
"1474","GIERKEZEILE / HAUBACHSTR.",2,13.3027945,52.5155081
"1475","GIESEBRECHTSTR. / KURFÜRSTENDAMM",2,13.3119079,52.5004193
"1476","GIESEBRECHTSTR. / WILMERSDORFER STR.",1,13.307774,52.5030127
"1477","GIESENSDORFER STR.",1,13.313679,52.4272847
"1478","GIESENSDORFER STR. / KÖNIGSBERGER STR. / PARK AM TELTOWKANAL",2,13.3122995,52.4304848
"1479","GIESENSDORFER STR. / OSTPREUßENDAMM",1,13.3144158,52.4240106
"1480","GIPSSTR. / GORMANNSTR. / ROSENTHALER STR. / WEINMEISTERSTR.",4,13.4036785,52.5260723
"1481","GIPSSTR. / JOACHIMSTR.",2,13.4014176,52.5267061
"1482","GITSCHINER STR.",5,13.4021823,52.4984378
"1483","GITSCHINER STR. / ALEXANDRINENSTR.",2,13.3996262,52.4984158
"1484","GITSCHINER STR. / PRINZENSTR.",6,13.406559,52.4983107
"1485","GITSCHINER STR. / SEGITZDAMM / WASSERTORSTR. / WASSERTORPLATZ",2,13.4127276,52.4982067
"1486","GITSCHINER STR. / ZOSSENER STR. / LINDENSTR.",3,13.3951119,52.5028627
"1487","GLÄRNISCHWEG / MARIENDORFER DAMM",2,13.3941316,52.4266944
"1488","GLASBLÄSERALLEE / DORA-BENJAMIN-PARK / ALT-STRALAU",1,13.4674351,52.4959483
"1489","GLASGOWER STR.",1,13.3434228,52.5563823
"1490","GLASGOWER STR. / SCHÖNINGSTR.",1,13.3434228,52.5563823
"1491","GLEDITSCHSTR.",1,13.3551425,52.4928203
"1492","GLEDITSCHSTR. / PALLASSTR.",2,13.3552546,52.494659
"1493","GLEIMSTR.",6,13.4044519,52.5468981
"1494","GLEIMSTR. / AM FALKPLATZ / YSTADER STR.",2,13.405468,52.5469926
"1495","GLEIMSTR. / SCHÖNHAUSER ALLEE / STARGARDER STR.",3,13.413245,52.547665
"1496","GLEIMTUNNEL",1,13.4003466,52.5465223
"1497","GLEIMTUNNEL / GLEIMSTR. / SCHWEDTER STR.",1,13.4012763,52.5466126
"1498","GLIENICKER STR.",4,13.56535,52.4390409
"1499","GLIENICKER STR. / GLIENICKER STR.",1,13.56535,52.4390409
"1500","GLIENICKER STR. / GRÜNAUER STR.",3,13.5697699,52.4419784
"1501","GLIENICKER STR. / PESTALOZZISTR.",1,13.5628179,52.4373498
"1502","GLIENICKER WEG",4,13.5555266,52.4331612
"1503","GLIENICKER WEG / ANNA-SEGHERS-STR.",1,13.5528599,52.4305862
"1504","GLIENICKER WEG / NIPKOWSTR.",2,13.5549926,52.4326174
"1505","GLINKASTR. / JÄGERSTR.",1,13.3863675,52.5136798
"1506","GLINKASTR. / MOHRENSTR.",1,13.3866571,52.5118928
"1507","GLINKASTR. / NEUSTÄDTISCHE KIRCHSTR. / UNTER DEN LINDEN",4,13.3852208,52.5181697
"1508","GLOCKENBLUMENWEG",1,13.4812105,52.4323841
"1509","GLOGAUER STR.",3,13.43732,52.4933614
"1510","GLOGAUER STR. / PAUL-LINCKE-UFER / THIELENBRÜCKE",3,13.4356369,52.4916664
"1511","GLOGAUER STR. / REICHENBERGER STR.",1,13.4374262,52.493463
"1512","GNEISENAUSTR.",7,13.396425,52.4913182
"1513","GNEISENAUSTR. / MEHRINGDAMM / YORCKSTR.",5,13.3875227,52.4928308
"1514","GNEISENAUSTR. / MITTENWALDER STR.",1,13.3963483,52.4910407
"1515","GNEISENAUSTR. / NOSTITZSTR.",4,13.3909059,52.4923934
"1516","GNEISENAUSTR. / SOLMSSTR.",3,13.3927732,52.4920509
"1517","GNEISENAUSTR. / ZOSSENER STR. / U-BHF. GNEISENAUSTR.",2,13.3948083,52.4915065
"1518","GNEISTSTR. / SCHÖNHAUSER ALLEE",1,13.4127101,52.5444206
"1519","GOE",1,13.404954,52.5200066
"1520","GOEBELSTR.",2,13.2732166,52.5391686
"1521","GOEBENSTR. / KULMER STR.",2,13.3655694,52.493703
"1522","GOEBENSTR. / PALLASSTR. / POTSDAMER STR.",2,13.361054,52.49433
"1523","GOECKESTR. / WERNEUCHENER STR.",1,13.4949173,52.5405301
"1524","GOERZALLEE",2,13.2926034,52.4193079
"1525","GOERZALLEE / PLATZ DES 4. JULI / KGA PARKKOLONIE NORD / KGA PARKKOLONIE SÜD",1,13.29449,52.41989
"1526","GOERZALLEE / WILLIAM-H.-TUNNER-STR.",1,13.2826884,52.4165509
"1527","GOETHESTR.",2,13.3141497,52.5090946
"1528","GOETHESTR. / LEIBNIZSTR.",2,13.3142881,52.5088784
"1529","GOETHESTR. / LICHTENRADER DAMM",1,13.4063484,52.4044172
"1530","GOETHESTR. / OSTSEESTR.",1,13.4342601,52.5493835
"1531","GOLDRAUTENWEG / STUBENRAUCHSTR.",1,13.4891248,52.4270577
"1532","GOLTZSTR.",3,13.3536729,52.4934579
"1533","GOLTZSTR. / RAUCHSTR.",1,13.21297,52.561116
"1534","GONTARDSTR.",1,13.4106339,52.5214751
"1535","GONTARDSTR. / KARL-LIEBKNECHT-STR.",2,13.4094271,52.5222613
"1536","GONTERMANNSTR.",1,13.3713988,52.4777811
"1537","GÖRLITZER STR.",1,13.438342,52.4972641
"1538","GÖRLITZER STR. / LÜBBENER STR.",1,13.4360558,52.498008
"1539","GÖRLITZER STR. / OPPELNER STR. / GÖRLITZER TUNNEL / GÖRLITZER-PARK",1,13.4377465,52.4965063
"1540","GÖRLITZER STR. / SKALITZER STR. / LAUSITZER PLATZ / GÖRLITZER-PARK",4,13.4311041,52.5001613
"1541","GÖRLITZER STR. / SORAUER STR.",1,13.4372001,52.4976387
"1542","GÖRSCHSTR.",1,13.3997946,52.5645015
"1543","GOTENBURGER STR. / PRINZENALLEE",1,13.3850344,52.5570787
"1544","GOTHAER STR. / NEURUPPINER STR. / ALTE HELLERSDORFER STR.",1,13.5916187,52.5415733
"1545","GOTHAER STR. / WARTBURGSTR.",2,13.3474564,52.4870758
"1546","GOTLINDESTR.",1,13.4975495,52.5182263
"1547","GOTLINDESTR. / SIEGFRIEDSTR.",1,13.4992629,52.5181656
"1548","GOTTFRIEDSTR.",1,13.5188989,52.5560575
"1549","GÖTTINGER STR.",1,13.3450223,52.4597905
"1550","GOTTLIEB-DUNKEL-STR. / HOLZMANNSTR.",1,13.4189627,52.4609808
"1551","GOTTLIEB-DUNKEL-STR. / SAALBURGSTR.",1,13.4129463,52.4576501
"1552","GOTTSCHALKSTR.",1,13.3891013,52.5640948
"1553","GOTTSCHALKSTR. / WOLLANKSTR.",1,13.3910116,52.5632828
"1554","GOTTSCHEDSTR.",1,13.3714309,52.5518222
"1555","GOTZKOWSKYBRÜCKE",1,13.329117,52.5226135
"1556","GOTZKOWSKYSTR.",4,13.3299848,52.5248664
"1557","GOTZKOWSKYSTR. / LEVETZOWSTR.",2,13.3298083,52.5229517
"1558","GOTZKOWSKYSTR. / TURMSTR. / WALDSTR.",1,13.330669,52.5272495
"1559","GÖTZSTR. / TEMPELHOFER DAMM",1,13.3855399,52.4648114
"1560","GOUNODSTR.",2,13.4592009,52.547027
"1561","GOUNODSTR. / MAHLERSTR.",1,13.4542979,52.5459517
"1562","GRABBEALLEE",2,13.3987464,52.5755601
"1563","GRABBEALLEE / HERMANN-HESSE-STR. / PASTOR-NIEMÖLLER-PLATZ",1,13.397303,52.579628
"1564","GRABBEALLEE / TSCHAIKOWSKISTR.",1,13.3984509,52.5768704
"1565","GRABENSPRUNG",1,13.554944,52.5010126
"1566","GRADESTR.",1,13.4230889,52.4523428
"1567","GRAEFESTR.",3,13.4168843,52.4918874
"1568","GRAEFESTR. / HASENHEIDE / VOLKSPARK HASENHEIDE",1,13.4165167,52.4870662
"1569","GRAEFESTR. / URBANSTR.",1,13.416215,52.4910257
"1570","GRALSBURGSTEIG",1,13.2848629,52.6371664
"1571","GRANITZSTR.",2,13.4200664,52.5697131
"1572","GRANITZSTR. / PRENZLAUER PROMENADE / ROTHENBACHSTR.",2,13.4286726,52.5720706
"1573","GRAZER DAMM / MUNSTERDAMM / PRELLERWEG / INSULANERPARK",4,13.355676,52.4719923
"1574","GRAZER DAMM / VORARLBERGER DAMM / A 100 BAB / 100 AK SCHÖNEBERG EINF V GRAZER N",1,13.404954,52.5200066
"1575","GREIFENHAGENER STR.",2,13.4164752,52.5489107
"1576","GREIFENHAGENER STR. / STARGARDER STR.",1,13.4153048,52.5475098
"1577","GREIFENHAGENER STR. / WICHERTSTR.",1,13.4172425,52.5498377
"1578","GREIFSWALDER STR.",11,13.4351886,52.5378359
"1579","GREIFSWALDER STR. / GRELLSTR. / STORKOWER STR.",2,13.4390393,52.5411321
"1580","GREIFSWALDER STR. / GÜRTELSTR. / LEHDERSTR. / BERLINER ALLEE",3,13.447908,52.5470623
"1581","GREIFSWALDER STR. / HEINRICH-ROLLER-STR.",1,13.4253876,52.5297717
"1582","GREIFSWALDER STR. / HUFELANDSTR. / MARIENBURGER STR.",4,13.4295671,52.5329814
"1583","GREIFSWALDER STR. / JOHN-SCHEHR-STR.",2,13.4347773,52.537486
"1584","GREIFSWALDER STR. / KÄTHE-NIEDERKIRCHNER-STR.",1,13.431694,52.530485
"1585","GREIFSWALDER STR. / LILLI-HENOCH-STR.",2,13.4369554,52.5397095
"1586","GREIFSWALDER STR. / MICHELANGELOSTR. / OSTSEESTR.",5,13.444247,52.5454539
"1587","GREIFSWALDER STR. / SCHIERITZSTR.",1,13.4426653,52.5446065
"1588","GRELLSTR.",4,13.4335247,52.5433435
"1589","GRELLSTR. / GUBITZSTR.",1,13.4320941,52.5437168
"1590","GRELLSTR. / HOSEMANNSTR.",1,13.4346748,52.5427557
"1591","GRELLSTR. / PREUßSTR.",1,13.4335247,52.5433435
"1592","GRENZALLEE",2,13.455753,52.4656583
"1593","GRENZALLEE / DAMMWEG / SONNENALLEE",3,13.4646572,52.4703583
"1594","GRENZBURGSTR. / SCHLOßSTR.",1,13.3178309,52.4542099
"1595","GRENZWEG / RUMMELSBURGER LANDSTR. / RUMMELSBURGER STR. / WATTSTR.",2,13.5086894,52.4726596
"1596","GREVESMÜHLENER STR.",1,13.5161807,52.5695498
"1597","GRIECHISCHE ALLEE",2,13.519117,52.4638882
"1598","GRIECHISCHE ALLEE / TRINIUSSTR.",1,13.518461,52.4639669
"1599","GRIMAUSTR.",2,13.5208529,52.4507712
"1600","GRIMMINGWEG",1,13.3944561,52.4203965
"1601","GRIMMSTR.",1,13.4134753,52.4931349
"1602","GRIMMSTR. / LUTHERSTR.",2,13.4045079,52.3985306
"1603","GRIMMSTR. / PLANUFER / ADMIRALBRÜCKE",1,13.4151488,52.4952708
"1604","GRIMMSTR. / SCHILLERSTR.",1,13.4033095,52.3985793
"1605","GROLMANSTR.",1,13.3219246,52.5063793
"1606","GROSCURTHSTR.",1,13.4978711,52.6314216
"1607","GROßBEERENSTR.",4,13.3840455,52.4951747
"1608","GROßBEERENSTR. / HAGELBERGER STR.",1,13.3828036,52.4915386
"1609","GROßBEERENSTR. / HALLESCHE STR. / IDA-WOLFF-PLATZ / STRESEMANNSTR.",1,13.3867967,52.5010563
"1610","GROßBEERENSTR. / HORNSTR. / YORCKSTR.",2,13.3830694,52.4936934
"1611","GROßBEERENSTR. / KAISERSTR.",1,13.3221289,52.4168481
"1612","GROßBEERENSTR. / KREUZBERGSTR. / VIKTORIAPARK",1,13.3822505,52.4898627
"1613","GROßBEERENSTR. / TEMPELHOFER UFER / GROßBEERENBRÜCKE",1,13.3851825,52.4984916
"1614","GROß-BERLINER DAMM",3,13.5216456,52.4415991
"1615","GROß-BERLINER DAMM / LANDFLIEGERSTR. / SEGELFLIEGERDAMM",1,13.5141559,52.4464852
"1616","GROß-BERLINER DAMM / RUDOWER CHAUSSEE",2,13.5351165,52.4323337
"1617","GROßE HAMBURGER STR.",1,13.3988507,52.5254827
"1618","GROßE HAMBURGER STR. / ORANIENBURGER STR.",1,13.3996346,52.5236744
"1619","GROßE-LEEGE-STR.",5,13.4946726,52.5418586
"1620","GROßE PRÄSIDENTENSTR.",1,13.4009261,52.5232906
"1621","GROßER STERN / HOFJÄGERALLEE",3,13.3506733,52.5140126
"1622","GROßER STERN / SPREEWEG",1,13.3503304,52.5151102
"1623","GROßER STERN / STRAßE DES 17. JUNI",7,13.3509528,52.5148215
"1624","GROßE SEESTR. / ROELCKESTR.",1,13.4550069,52.5592943
"1625","GROßE SEESTR. / SCHÖNSTR.",1,13.4585144,52.5577098
"1626","GROßGÖRSCHENSTR.",1,13.3659463,52.4915393
"1627","GROßGÖRSCHENSTR. / HAUPTSTR. / POTSDAMER STR.",3,13.3601026,52.4903875
"1628","GROß-ZIETHENER CHAUSSEE",1,13.4818407,52.4112652
"1629","GROß-ZIETHENER CHAUSSEE / NEUKÖLLNER STR.",1,13.4964754,52.4156604
"1630","GROß-ZIETHENER CHAUSSEE / RHODELÄNDERWEG",1,13.4897522,52.4134108
"1631","GROß-ZIETHENER CHAUSSEE / ZITTAUER STR. / PARK AM RUDOWER FLIEß",1,13.4882335,52.4132783
"1632","GROß-ZIETHENER STR.",1,13.4152148,52.394534
"1633","GROß-ZIETHENER STR. / NAHARIYASTR.",1,13.4195143,52.3947735
"1634","GROTTEWITZSTR.",1,13.5686328,52.4051633
"1635","GRÜNAUER STR.",3,13.5715406,52.4360365
"1636","GRÜNAUER STR. / KÖPENICKER STR.",1,13.5387569,52.4204942
"1637","GRÜNBERGALLEE",1,13.5456042,52.3996798
"1638","GRÜNBERGER STR.",3,13.4551629,52.5120311
"1639","GRÜNBERGER STR. / GUBENER STR. / WEDEKINDSTR.",2,13.4475185,52.5132865
"1640","GRÜNBERGER STR. / KADINER STR.",1,13.4498882,52.5129164
"1641","GRÜNBERGER STR. / SIMON-DACH-STR.",1,13.4570454,52.5117274
"1642","GRÜNBERGER STR. / WARSCHAUER STR.",7,13.4527678,52.5124284
"1643","GRUNERSTR.",1,13.4119783,52.5189449
"1644","GRUNERSTR. / MOLKENMARKT / MÜHLENDAMM / SPANDAUER STR.",1,13.40906,52.5171039
"1645","GRÜNE TRIFT",1,13.5907883,52.4313525
"1646","GRÜNE TRIFT / HAUPTWEG",1,13.5326917,52.5766644
"1647","GRUNEWALDSTR.",5,13.3143178,52.4592499
"1648","GRUNEWALDSTR. / BAYERISCHER PLATZ",1,13.3393427,52.4885441
"1649","GRUNEWALDSTR. / HAUPTSTR. / LANGENSCHEIDTSTR.",2,13.3604237,52.4904462
"1650","GRUNEWALDSTR. / MARTIN-LUTHER-STR.",1,13.3449178,52.4891502
"1651","GRUNEWALDSTR. / ROTHENBURGSTR.",4,13.3178365,52.4579564
"1652","GRUNOWSTR. / HULTSCHINER DAMM",2,13.6118652,52.4966916
"1653","GRÜNSTR.",1,13.5757539,52.4448735
"1654","GRÜNSTRAßENBRÜCKE / NEUE GRÜNSTR. / WALLSTR.",1,13.4058499,52.5112216
"1655","GRÜNTALER STR. / OSLOER STR. / BORNHOLMER STR.",2,13.3914549,52.5554446
"1656","GUBENER STR.",2,13.4478842,52.5128081
"1657","GUBENER STR. / HILDEGARD-JADAMOWITZ-STR.",1,13.4453721,52.5160804
"1658","GUBENER STR. / KOPERNIKUSSTR. / TORELLSTR.",1,13.4490365,52.5112512
"1659","GUBENER STR. / WARSCHAUER STR.",1,13.4508508,52.5091482
"1660","GUDRUNSTR. / GUNTHERSTR.",1,13.5008597,52.5126877
"1661","GUDVANGER STR. / KUGLERSTR.",1,13.4251708,52.5504812
"1662","GUDVANGER STR. / TALSTR. / WISBYER STR.",4,13.4273529,52.5524421
"1663","GUDVANGER STR. / WICHERTSTR.",1,13.4222875,52.5479562
"1664","GUERICKESTR.",1,13.317441,52.517508
"1665","GUINEASTR.",1,13.3434484,52.5493992
"1666","GUINEASTR. / LÜTTICHER STR. / SEESTR.",1,13.3466858,52.5474734
"1667","GÜLDENHOFER UFER / KÖPENICKER LANDSTR.",1,13.4947843,52.466674
"1668","GÜLLWEG / WALDSTR. / HERMANN-HESSE-STR.",1,13.400555,52.5804133
"1669","GÜLZOWER STR.",1,13.5865788,52.5162743
"1670","GÜLZOWER STR. / HELLERSDORFER STR.",1,13.5891109,52.5176074
"1671","GÜNTZELSTR.",1,13.329125,52.4910804
"1672","GÜNTZELSTR. / PRINZREGENTENSTR.",1,13.33304,52.4907167
"1673","GÜNTZELSTR. / UHLANDSTR.",1,13.323246,52.491542
"1674","GURKENSTEIG / SCHILDOWER STR.",1,13.3810311,52.6330004
"1675","GÜRTELSTR.",4,13.4742931,52.5105985
"1676","GÜRTELSTR. / NEUE BAHNHOFSTR. / WESERSTR.",1,13.4718347,52.5078046
"1677","GÜRTELSTR. / WILHELM-GUDDORF-STR.",2,13.4737699,52.5094959
"1678","GUSTAV-ADOLF-STR.",1,13.4431265,52.5572911
"1679","GUSTAV-ADOLF-STR. / LANGHANSSTR.",1,13.4347122,52.553615
"1680","GUSTAV-ADOLF-STR. / RENNBAHNSTR.",2,13.4542711,52.562171
"1681","GUSTAV-ADOLF-STR. / WIGANDSTALER STR.",2,13.4443461,52.5578298
"1682","GUSTAV-BÖß-STR.",1,13.4090363,52.5179275
"1683","GUSTAV-HOLZMANN-STR.",1,13.4885184,52.4926394
"1684","GÜSTROWER STR. / RIDBACHER STR.",1,13.6062148,52.5242819
"1685","GUTENBERGSTR. / HEINRICH-GRÜBER-STR.",1,13.5931761,52.515535
"1686","GUTENBERGSTR. / KÖLLNISCHER PLATZ / OBERSPREESTR. / LANGE BRÜCKE (DAHME)",6,13.5719312,52.4443651
"1687","GÜTERGOTZER STR. / LUDWIGSFELDER STR.",1,13.2419232,52.4236309
"1688","GUTSCHMIDTSTR.",1,13.4425706,52.4374555
"1689","GUTSMUTHSWEG / OLYMPISCHER PLATZ",2,13.243981,52.515062
"1690","HAAKONWEG / SCHWARZELFENWEG",1,13.4646782,52.5671
"1691","HAARLEMER STR. / NEUE SPÄTHSTR. / SPÄTHSTR.",1,13.4584591,52.4534612
"1692","HABSBURGERSTR. / WINTERFELDTSTR.",1,13.3522266,52.4968005
"1693","HACKERSTR.",1,13.3241579,52.4655303
"1694","HADLICHSTR.",2,13.4155281,52.5699105
"1695","HAEWERERWEG",1,13.4269488,52.4177857
"1696","HAFERSTEIG / KORNMANDELWEG",1,13.5626636,52.5253962
"1697","HAGELBERGER STR.",1,13.3835985,52.4914954
"1698","HAGELBERGER STR. / MEHRINGDAMM",1,13.3868024,52.4913608
"1699","HAGENSTR.",2,13.475536,52.61158
"1700","HAGENSTR. / HUBERTUSBADER STR. / WILDPFAD",1,13.2755036,52.4784353
"1701","HAGENSTR. / MENZELSTR. / HAGENPLATZ",1,13.2662718,52.4827452
"1702","HAHNEBERGWEG",1,13.1445386,52.5215444
"1703","HÄHNELSTR. / HAUPTSTR. / SPONHOLZSTR.",1,13.340206,52.475533
"1704","HAINSTR.",1,13.5192582,52.4555341
"1705","HALENSEESTR.",4,13.2802593,52.4996267
"1706","HALENSEESTR. / MESSEDAMM / A 100 BAB / 100 AD FUNKTURM AUSFAHRT N",1,13.2761183,52.5016025
"1707","HALENSEESTR. / TRABENER STEG",1,13.282931,52.497558
"1708","HALKER ZEILE",2,13.3982858,52.4039601
"1709","HALLANDSTR. / NEUMANNSTR.",1,13.4231716,52.5574115
"1710","HALLESCHE STR. / MÖCKERNSTR.",1,13.3820516,52.5015368
"1711","HALLESCHES UFER",3,13.383356,52.4992696
"1712","HALLESCHES UFER / MEHRINGBRÜCKE / WILHELMSTR.",3,13.3888059,52.4981274
"1713","HALLESCHES UFER / SCHÖNEBERGER STR. / SCHÖNEBERGER BRÜCKE / MENDELSSOHN-BARTH",1,13.3764451,52.5030583
"1714","HALSKESTR.",2,13.3445526,52.4484414
"1715","HALSKESTR. / MUNSTERDAMM / STEGLITZER DAMM",1,13.3466385,52.4500174
"1716","HAMMARSKJÖLDPLATZ",2,13.274463,52.5071562
"1717","HAMMERSTEINSTR. / RHEINBABENALLEE",1,13.2870881,52.4723452
"1718","HAMPSTEADSTR.",1,13.2685892,52.4336228
"1719","HAMPSTEADSTR. / MACHNOWER STR. / TELTOWER DAMM",2,13.2592937,52.4308283
"1720","HANAUER STR. / SPESSARTSTR.",1,13.3195334,52.4768456
"1721","HANDJERYSTR.",1,13.3326904,52.4729749
"1722","HANIELWEG",1,13.3612739,52.4200258
"1723","HANNAH-ARENDT-STR. / WILHELMSTR. / FRANZÖSISCHE STR.",2,13.3821103,52.5139663
"1724","HANNOVERSCHE STR.",3,13.3816475,52.5278834
"1725","HANNOVERSCHE STR. / PLATZ VOR DEM NEUEN TOR / ROBERT-KOCH-PLATZ",1,13.3792658,52.5282766
"1726","HANSASTR.",5,13.4833963,52.5547195
"1727","HANSASTR. / RESIDENZSTR.",1,13.3710252,52.5587539
"1728","HÄNSELSTR.",1,13.480903,52.469963
"1729","HANSTEDTER WEG / IMMENWEG / MUNSTERDAMM",1,13.3479581,52.451298
"1730","HARDANGERSTR. / THULESTR. (ENDE)",1,13.4249844,52.555101
"1731","HARDENBERGPLATZ",7,13.3331999,52.5073766
"1732","HARDENBERGSTR.",3,13.3276499,52.5084683
"1733","HARDENBERGSTR. / JEBENSSTR. / YVA-BOGEN",1,13.3311918,52.5068374
"1734","HARDENBERGSTR. / JOACHIMSTHALER STR. / HARDENBERGPLATZ",5,13.3323438,52.5063011
"1735","HARDENBERGSTR. / KNESEBECKSTR.",1,13.3233724,52.5108619
"1736","HARDENBERGSTR. / STEINPLATZ",2,13.3268647,52.5088333
"1737","HARDENBERGSTR. / TUNNEL ERNST-REUTER-PLATZ / ERNST-REUTER-PLATZ",1,13.3276499,52.5084683
"1738","HARNACKSTR.",1,13.4845567,52.5097583
"1739","HARTLEBENSTR. / FÜRSTENWALDER DAMM",1,13.632801,52.4567367
"1740","HARZER STR.",1,13.4476055,52.4857355
"1741","HARZER STR. / ONCKENSTR.",1,13.4421069,52.4885198
"1742","HARZER STR. / WILDENBRUCHSTR.",1,13.4465209,52.4862109
"1743","HASELHORSTER DAMM",4,13.2380535,52.5454607
"1744","HASELHORSTER DAMM / SAATWINKLER DAMM",1,13.2372399,52.5462963
"1745","HASENHEIDE",10,13.416376,52.4878498
